0.000000000000000000e+00 1.516634094994515181e+00 1.024498499929904938e+00
1.000000000000000000e+00 1.101016455329954624e+00 7.832669477377619538e-01
2.000000000000000000e+00 9.538676966913044453e-01 6.723724614296641144e-01
3.000000000000000000e+00 8.501525958999991417e-01 5.942109535847391877e-01
4.000000000000000000e+00 7.607487649656832218e-01 5.293103924819401174e-01
5.000000000000000000e+00 6.795016075484454632e-01 4.714778635118688777e-01
6.000000000000000000e+00 6.033415594138205051e-01 4.170841462910175323e-01
7.000000000000000000e+00 5.293860414531081915e-01 3.631018687571798131e-01
8.000000000000000000e+00 4.573831246234476566e-01 3.123635655002934830e-01
9.000000000000000000e+00 3.927474376978352666e-01 2.718891009156192973e-01
1.000000000000000000e+01 3.384341929340735078e-01 2.403302062302827835e-01
1.100000000000000000e+01 2.929316172958351672e-01 2.131699640303850174e-01
1.200000000000000000e+01 2.533567537320777774e-01 1.888714934300099180e-01
1.300000000000000000e+01 2.193657886818982661e-01 1.692885882886392690e-01
1.400000000000000000e+01 1.917149208893533796e-01 1.542635320552757927e-01
1.500000000000000000e+01 1.698155473568476737e-01 1.420228330950651929e-01
1.600000000000000000e+01 1.522793209587689489e-01 1.317968959254877948e-01
1.700000000000000000e+01 1.380725299386540428e-01 1.230047210119664669e-01
1.800000000000000000e+01 1.263812552351737395e-01 1.152485533883529090e-01
1.900000000000000000e+01 1.165940868522739038e-01 1.082739920821040869e-01
2.000000000000000000e+01 1.082661282707704231e-01 1.019253510250044681e-01
2.100000000000000000e+01 1.010802775053889491e-01 9.611050039529800415e-02
2.200000000000000000e+01 9.481183966272510588e-02 9.077420759214353818e-02
2.300000000000000000e+01 8.930013944700476713e-02 8.588097306034926659e-02
2.400000000000000000e+01 8.442819301126291975e-02 8.140468806959688663e-02
2.500000000000000000e+01 8.010758478121715598e-02 7.732263486832380295e-02
2.600000000000000000e+01 7.626904349490359891e-02 7.361252556854326612e-02
2.700000000000000000e+01 7.285571836109738797e-02 7.025168386254725117e-02
2.800000000000000000e+01 6.981942756738135358e-02 6.721685508299353462e-02
2.900000000000000000e+01 6.711793461181514431e-02 6.448405431417215949e-02
3.000000000000000000e+01 6.471324754738816409e-02 6.202922040496820083e-02
3.100000000000000000e+01 6.257075812027323991e-02 5.982800997194966802e-02
3.200000000000000000e+01 6.065852203596477921e-02 5.785625278284507039e-02
3.300000000000000000e+01 5.894700298517818737e-02 5.608964304805600515e-02
3.400000000000000000e+01 5.740876843913156335e-02 5.450412439781108370e-02
3.500000000000000000e+01 5.601868438697010788e-02 5.307629559787788859e-02
3.600000000000000000e+01 5.475398472754022805e-02 5.178390370565466583e-02
3.700000000000000000e+01 5.359447844185183385e-02 5.060647786012850702e-02
3.800000000000000000e+01 5.252254530958566647e-02 4.952577726050678975e-02
3.900000000000000000e+01 5.152331201625770518e-02 4.852591212173657659e-02
4.000000000000000000e+01 5.058417892471034349e-02 4.759341518261602649e-02
4.100000000000000000e+01 4.969484992069328477e-02 4.671695464224155658e-02
4.200000000000000000e+01 4.884694736548289562e-02 4.588733419326932600e-02
4.300000000000000000e+01 4.803372165110608716e-02 4.509696825906368139e-02
4.400000000000000000e+01 4.724982418498857584e-02 4.433989416325597593e-02
