7.023212909698486328e-01 7.383790016174316406e-01
4.662429094314575195e-01 4.858100116252899170e-01
1.098042726516723633e-01 1.851899921894073486e-02
8.484140634536743164e-01 9.830039739608764648e-01
4.926827549934387207e-01 6.953529715538024902e-01
-2.965046167373657227e-01 -4.239169955253601074e-01
5.023576617240905762e-01 9.674879908561706543e-01
3.877131640911102295e-02 1.167429983615875244e-01
-3.985700607299804688e-01 -5.898230075836181641e-01
2.347581833600997925e-01 -8.438900113105773926e-02
1.070474833250045776e-02 1.370459944009780884e-01
-1.368820816278457642e-01 -4.233669936656951904e-01
-3.863198459148406982e-01 -4.703280031681060791e-01
7.020666599273681641e-01 1.296440958976745605e+00
-3.229155838489532471e-01 -4.230780005455017090e-01
-2.428700327873229980e-01 -2.634930014610290527e-01
-4.508209824562072754e-01 -1.182047009468078613e+00
2.142826020717620850e-01 5.213279724121093750e-01
1.477742791175842285e-01 3.325240015983581543e-01
-2.440328896045684814e-01 -3.823379874229431152e-01
3.916693031787872314e-01 4.668340086936950684e-01
1.279957871884107590e-02 1.965200006961822510e-01
-4.215278029441833496e-01 -5.527560114860534668e-01
-2.822984457015991211e-01 -6.170589923858642578e-01
5.037692785263061523e-01 3.407529890537261963e-01
1.011342048645019531e+00 9.327369928359985352e-01
-7.390184998512268066e-01 -1.082710981369018555e+00
-5.447928905487060547e-01 -3.528339862823486328e-01
-1.010469272732734680e-01 -3.406900167465209961e-02
-5.467677116394042969e-01 -5.468530058860778809e-01
-8.034534752368927002e-02 2.094469964504241943e-01
-1.564363539218902588e-01 -1.705529987812042236e-01
4.319505691528320312e-01 2.559050023555755615e-01
-8.618896007537841797e-01 -1.248522996902465820e+00
1.706141978502273560e-01 1.324000060558319092e-01
-2.447670102119445801e-01 -2.773140072822570801e-01
-1.904620975255966187e-01 -2.962979972362518311e-01
1.050583600997924805e+00 1.327487945556640625e+00
3.788819015026092529e-01 5.913519859313964844e-01
1.255622506141662598e-01 2.258419990539550781e-01
-1.000934481620788574e+00 -1.705193042755126953e+00
3.096743486821651459e-02 -2.205960005521774292e-01
-4.126887917518615723e-01 -6.028590202331542969e-01
3.878225088119506836e-01 5.984169840812683105e-01
8.989852853119373322e-03 3.603830039501190186e-01
-2.990933060646057129e-01 -4.878189861774444580e-01
-3.277708962559700012e-02 1.853699982166290283e-02
-6.442965865135192871e-01 -6.816759705543518066e-01
-8.018996119499206543e-01 -8.507019877433776855e-01
-6.271718740463256836e-01 -4.814629852771759033e-01
-3.981283307075500488e-01 -6.182190179824829102e-01
-4.359312057495117188e-01 -3.758879899978637695e-01
2.640093564987182617e-01 3.131000101566314697e-01
5.305912494659423828e-01 6.096370220184326172e-01
-9.031754732131958008e-01 -1.425719022750854492e+00
-6.639018654823303223e-02 -8.134599775075912476e-02
4.654410481452941895e-01 7.140560150146484375e-01
1.339259147644042969e-01 -1.522649973630905151e-01
-3.004640340805053711e-01 -5.396190285682678223e-01
2.032709866762161255e-01 3.180089890956878662e-01
-1.734086573123931885e-01 -1.784729957580566406e-01
6.850070953369140625e-01 1.482118964195251465e+00
2.015008479356765747e-01 4.274390041828155518e-01
-1.999902538955211639e-02 2.691040039062500000e-01
-4.680008590221405029e-01 -1.208309054374694824e+00
-4.271864891052246094e-03 -3.277119994163513184e-01
5.317991971969604492e-01 8.503490090370178223e-01
-2.682173848152160645e-01 -5.179510116577148438e-01
2.282038778066635132e-01 2.755590081214904785e-01
-3.977252244949340820e-01 -5.883629918098449707e-01
7.667296379804611206e-02 2.265760004520416260e-01
-7.175436019897460938e-01 -9.623299837112426758e-01
6.810245513916015625e-01 6.293280124664306641e-01
1.283443272113800049e-01 1.012080013751983643e-01
1.026650667190551758e+00 1.170954942703247070e+00
-4.513342306017875671e-02 1.756079941987991333e-01
-7.279590964317321777e-01 -7.257260084152221680e-01
-2.315143495798110962e-02 1.808400079607963562e-02
-3.118630051612854004e-01 -6.728479862213134766e-01
-2.590292096138000488e-01 -3.761940002441406250e-01
4.039753377437591553e-01 6.907470226287841797e-01
7.759870290756225586e-01 1.314232945442199707e+00
2.252694964408874512e-01 4.932299852371215820e-01
3.034646511077880859e-01 4.532609879970550537e-01
-3.054216504096984863e-01 -4.034630060195922852e-01
7.487329840660095215e-02 -2.485249936580657959e-01
2.855879664421081543e-01 2.308070063591003418e-01
7.371710240840911865e-02 -8.147799968719482422e-02
4.885081648826599121e-01 8.638629913330078125e-01
-9.922897070646286011e-02 -7.173299789428710938e-02
-1.000087335705757141e-01 -3.876529932022094727e-01
6.583749055862426758e-01 7.443360090255737305e-01
-2.451137900352478027e-01 -6.956300139427185059e-01
2.546768486499786377e-01 2.046609967947006226e-01
