0.000000000000000000e+00 1.118954075500369072e+00 7.529770199741635528e-01
1.000000000000000000e+00 9.169853921048343182e-01 6.401116571256092458e-01
2.000000000000000000e+00 8.331255970988422632e-01 5.621523250426564422e-01
3.000000000000000000e+00 7.615375826135277748e-01 5.044935941696166992e-01
4.000000000000000000e+00 6.978669234085828066e-01 4.596191250852176280e-01
5.000000000000000000e+00 6.397370202466845512e-01 4.210948289505073161e-01
6.000000000000000000e+00 5.847372403368353844e-01 3.848441988229751587e-01
7.000000000000000000e+00 5.316223709378391504e-01 3.500412473721163376e-01
8.000000000000000000e+00 4.804842349840328097e-01 3.176582562071936233e-01
9.000000000000000000e+00 4.317476035794243217e-01 2.870121459875787928e-01
1.000000000000000000e+01 3.843334275297820568e-01 2.547094859182834625e-01
1.100000000000000000e+01 3.337250895565375686e-01 2.180739364453724571e-01
1.200000000000000000e+01 2.849490256630815566e-01 1.900529007294348427e-01
1.300000000000000000e+01 2.450718244654126465e-01 1.696192047425678917e-01
1.400000000000000000e+01 2.127655969234183431e-01 1.518703873402305893e-01
1.500000000000000000e+01 1.853187423548661172e-01 1.366339522813047602e-01
1.600000000000000000e+01 1.620138339931145310e-01 1.235975240623312377e-01
1.700000000000000000e+01 1.423378087638411671e-01 1.124589507068906452e-01
1.800000000000000000e+01 1.258482309058308601e-01 1.029378375969827175e-01
1.900000000000000000e+01 1.121276470221346244e-01 9.478090903056519967e-02
2.000000000000000000e+01 1.007765935792122036e-01 8.776797384156712067e-02
2.100000000000000000e+01 9.142186258395668119e-02 8.171578430171523577e-02
2.200000000000000000e+01 8.372734762087929994e-02 7.647660452805991882e-02
2.300000000000000000e+01 7.740100844966946170e-02 7.193438675520676118e-02
2.400000000000000000e+01 7.219646010889846366e-02 6.799768883502110839e-02
2.500000000000000000e+01 6.791025969505426474e-02 6.459322804585099220e-02
2.600000000000000000e+01 6.437618938525702106e-02 6.165956897062382230e-02
2.700000000000000000e+01 6.145845095443291939e-02 5.914258328266441822e-02
2.800000000000000000e+01 5.904555538063505082e-02 5.699257195478172472e-02
2.900000000000000000e+01 5.704499183775624260e-02 5.516229544965816495e-02
3.000000000000000000e+01 5.537917335072961578e-02 5.360624221170188358e-02
3.100000000000000000e+01 5.398232237604361217e-02 5.228067451389506459e-02
3.200000000000000000e+01 5.279875337595041351e-02 5.114421695699482989e-02
3.300000000000000000e+01 5.178141635930921804e-02 5.015883059136935079e-02
3.400000000000000000e+01 5.089117065050774436e-02 4.929054338728227486e-02
3.500000000000000000e+01 5.009597087718931085e-02 4.851029040842799039e-02
3.600000000000000000e+01 4.937012958418107722e-02 4.779406257720048706e-02
3.700000000000000000e+01 4.869352917101132938e-02 4.712287034401795027e-02
3.800000000000000000e+01 4.805076448189860017e-02 4.648210265336923802e-02
3.900000000000000000e+01 4.743033570962085221e-02 4.586089878596665004e-02
4.000000000000000000e+01 4.682373335727030295e-02 4.525155109448470575e-02
4.100000000000000000e+01 4.622491962174801738e-02 4.464850257071312917e-02
4.200000000000000000e+01 4.562957442895099192e-02 4.404814204190188320e-02
4.300000000000000000e+01 4.503478732928556383e-02 4.344805801663044476e-02
4.400000000000000000e+01 4.443859320378962252e-02 4.284674213678434790e-02
4.500000000000000000e+01 4.383978897398321806e-02 4.224338906000672106e-02
4.600000000000000000e+01 4.323770173505891989e-02 4.163766400155769626e-02
4.700000000000000000e+01 4.263208620398017956e-02 4.102956995107628207e-02
4.800000000000000000e+01 4.202286710638247769e-02 4.041931748517007400e-02
4.900000000000000000e+01 4.141027573539446394e-02 3.980728197374056726e-02
5.000000000000000000e+01 4.079469838949734140e-02 3.919395286305059345e-02
5.100000000000000000e+01 4.017661251643289688e-02 3.857998747649356991e-02
5.200000000000000000e+01 3.955659646953790798e-02 3.796597778338244716e-02
5.300000000000000000e+01 3.893529613476687246e-02 3.735274322934856173e-02
5.400000000000000000e+01 3.831337987689664715e-02 3.674093998558548846e-02
5.500000000000000000e+01 3.769158564077201845e-02 3.613143623832521661e-02
5.600000000000000000e+01 3.707063206813643319e-02 3.552496591302250345e-02
5.700000000000000000e+01 3.645129526111645646e-02 3.492242416775427627e-02
5.800000000000000000e+01 3.583430957237965231e-02 3.432464790421363432e-02
5.900000000000000000e+01 3.522040571678530796e-02 3.373242477209714707e-02
6.000000000000000000e+01 3.461032644332817654e-02 3.314662215754132085e-02
6.100000000000000000e+01 3.400477388265699119e-02 3.256811980015429653e-02
6.200000000000000000e+01 3.340440083539419902e-02 3.199764618495594404e-02
6.300000000000000000e+01 3.280983647158564054e-02 3.143610127608553739e-02
6.400000000000000000e+01 3.222167412675958076e-02 3.088424775969705188e-02
6.500000000000000000e+01 3.164046778860551967e-02 3.034281654180404075e-02
6.600000000000000000e+01 3.106672017653977491e-02 2.981259030768360421e-02
6.700000000000000000e+01 3.050088460679489799e-02 2.929421362181220193e-02
6.800000000000000000e+01 2.994339017971014982e-02 2.878834996748277572e-02
6.900000000000000000e+01 2.939459769663699262e-02 2.829564842003102348e-02
7.000000000000000000e+01 2.885482768738256709e-02 2.781665864098873189e-02
7.100000000000000000e+01 2.832440038292816098e-02 2.735185780050284829e-02
7.200000000000000000e+01 2.780353864216067450e-02 2.690170745255012971e-02
7.300000000000000000e+01 2.729242643192719697e-02 2.646643221948709671e-02
7.400000000000000000e+01 2.679126322624370005e-02 2.604649280483175081e-02
7.500000000000000000e+01 2.630019327230570525e-02 2.564191945728769642e-02
7.600000000000000000e+01 2.581927642579273652e-02 2.525277912024697508e-02
7.700000000000000000e+01 2.534860737129918107e-02 2.487912296721463482e-02
7.800000000000000000e+01 2.488818643564094657e-02 2.452077809948605136e-02
7.900000000000000000e+01 2.443804627696621878e-02 2.417759457187327807e-02
8.000000000000000000e+01 2.399813951485540997e-02 2.384903285201289691e-02
8.100000000000000000e+01 2.356839782884723178e-02 2.353488463528005323e-02
8.200000000000000000e+01 2.314876093355877629e-02 2.323445460725841877e-02
8.300000000000000000e+01 2.273911093502345437e-02 2.294728005342351954e-02
8.400000000000000000e+01 2.233930952649698654e-02 2.267273741121503608e-02
8.500000000000000000e+01 2.194924500805983669e-02 2.241003682450224896e-02
8.600000000000000000e+01 2.156874779092698979e-02 2.215848270030359654e-02
8.700000000000000000e+01 2.119763695327847586e-02 2.191747006872901693e-02
8.800000000000000000e+01 2.083575266510084845e-02 2.168601113953627646e-02
8.900000000000000000e+01 2.048290475285641232e-02 2.146362318723861809e-02
9.000000000000000000e+01 2.013890703411214123e-02 2.124951806659477679e-02
9.100000000000000000e+01 1.980359787080998579e-02 2.104298230967418040e-02
9.200000000000000000e+01 1.947675614227117880e-02 2.084340702900330453e-02
9.300000000000000000e+01 1.915823630275692580e-02 2.065022088104992090e-02
9.400000000000000000e+01 1.884784541354012077e-02 2.046292658945146267e-02
9.500000000000000000e+01 1.854542654864510531e-02 2.028082782635465264e-02
9.600000000000000000e+01 1.825078447020977990e-02 2.010381898435298353e-02
9.700000000000000000e+01 1.796380541149344978e-02 1.993126869742159815e-02
9.800000000000000000e+01 1.768429606429355871e-02 1.976275344661969011e-02
9.900000000000000000e+01 1.741212900505706429e-02 1.959810226981062442e-02
1.000000000000000000e+02 1.714713127736189335e-02 1.943693655110629442e-02
1.010000000000000000e+02 1.688917623521235534e-02 1.927922776251632039e-02
1.020000000000000000e+02 1.663814256779105882e-02 1.912433337461802094e-02
1.030000000000000000e+02 1.639384446083258506e-02 1.897250082194140014e-02
1.040000000000000000e+02 1.615618499949250664e-02 1.882324457567717199e-02
1.050000000000000000e+02 1.592503024937141909e-02 1.867647810805855152e-02
1.060000000000000000e+02 1.570021854125946970e-02 1.853211330931766807e-02
1.070000000000000000e+02 1.548164636686832907e-02 1.839006145642737775e-02
1.080000000000000000e+02 1.526918381968123128e-02 1.825006146724003284e-02
1.090000000000000000e+02 1.506267255014659412e-02 1.811215261737483470e-02
1.100000000000000000e+02 1.486201500215789117e-02 1.797616786331803287e-02
1.110000000000000000e+02 1.466705643406474024e-02 1.784193968134267089e-02
1.120000000000000000e+02 1.447764105170712412e-02 1.770937042186103080e-02
1.130000000000000000e+02 1.429365814577066018e-02 1.757835744397847830e-02
1.140000000000000000e+02 1.411495702183307444e-02 1.744882351236550985e-02
1.150000000000000000e+02 1.394139796815341281e-02 1.732070669614976105e-02
1.160000000000000000e+02 1.377284435079006997e-02 1.719383136618749322e-02
1.170000000000000000e+02 1.360916127193068093e-02 1.706804501840711655e-02
1.180000000000000000e+02 1.345018269623410312e-02 1.694334334959941152e-02
1.190000000000000000e+02 1.329577866916115125e-02 1.681967027252539992e-02
1.200000000000000000e+02 1.314584715644639967e-02 1.669683625888345596e-02
1.210000000000000000e+02 1.300017863131941454e-02 1.657471433281898499e-02
1.220000000000000000e+02 1.285866249715184040e-02 1.645337112547297712e-02
1.230000000000000000e+02 1.272116787686483619e-02 1.633252790946114127e-02
1.240000000000000000e+02 1.258753255397437876e-02 1.621213618948656385e-02
1.250000000000000000e+02 1.245762269202677075e-02 1.609224559589555320e-02
1.260000000000000000e+02 1.233132695189675943e-02 1.597263824078254402e-02
1.270000000000000000e+02 1.220846921795537554e-02 1.585344638026851480e-02
1.280000000000000000e+02 1.208898522131818254e-02 1.573444098799622534e-02
1.290000000000000000e+02 1.197268403417695026e-02 1.561560594044359741e-02
1.300000000000000000e+02 1.185946816121141723e-02 1.549677822705624285e-02
1.310000000000000000e+02 1.174920460806427869e-02 1.537828385231218217e-02
1.320000000000000000e+02 1.164179640272378080e-02 1.525983021461537956e-02
1.330000000000000000e+02 1.153711731695583609e-02 1.514134745229966938e-02
1.340000000000000000e+02 1.143507061687643045e-02 1.502302435775553467e-02
1.350000000000000000e+02 1.133553131991948959e-02 1.490475377483692528e-02
1.360000000000000000e+02 1.123843590654050040e-02 1.478647977845477281e-02
1.370000000000000000e+02 1.114363823027963996e-02 1.466831417721030893e-02
1.380000000000000000e+02 1.105108054790093774e-02 1.455033849924802780e-02
1.390000000000000000e+02 1.096068658088622527e-02 1.443244516849517822e-02
1.400000000000000000e+02 1.087233835380452263e-02 1.431474975210481407e-02
1.410000000000000000e+02 1.078600452466105253e-02 1.419725259100752292e-02
1.420000000000000000e+02 1.070155460816213377e-02 1.407999239745549858e-02
1.430000000000000000e+02 1.061898787743187356e-02 1.396308911249174653e-02
1.440000000000000000e+02 1.053817396553580199e-02 1.384642316926536741e-02
1.450000000000000000e+02 1.045909509785908353e-02 1.373030789961506189e-02
1.460000000000000000e+02 1.038167996312155950e-02 1.361463468388787387e-02
1.470000000000000000e+02 1.030587575546704215e-02 1.349939617544545709e-02
1.480000000000000000e+02 1.023163128978232805e-02 1.338476894722719253e-02
1.490000000000000000e+02 1.015890391121487824e-02 1.327080824246097863e-02
1.500000000000000000e+02 1.008765620746387981e-02 1.315747871246587992e-02
