0.000000000000000000e+00 2.942753822542726994e+00 2.016646879059927677e+00
1.000000000000000000e+00 1.738118398003280163e+00 1.168318475995745009e+00
2.000000000000000000e+00 1.363210176117718220e+00 9.539907255343028636e-01
3.000000000000000000e+00 1.180516400374472141e+00 8.175630356584276948e-01
4.000000000000000000e+00 1.032683174125850201e+00 7.066543432218688192e-01
5.000000000000000000e+00 9.037455809302628040e-01 6.142454349568912120e-01
6.000000000000000000e+00 7.934065568260848522e-01 5.419904163905552297e-01
7.000000000000000000e+00 7.007977345492690802e-01 4.836447249565805628e-01
8.000000000000000000e+00 6.221102506387978792e-01 4.344133085438183217e-01
9.000000000000000000e+00 5.542360323015600443e-01 3.922638233218874171e-01
1.000000000000000000e+01 4.953504875302314758e-01 3.561182256255830958e-01
1.100000000000000000e+01 4.442220643395558000e-01 3.251575790345668793e-01
1.200000000000000000e+01 3.998721867101266980e-01 2.986494882830551534e-01
1.300000000000000000e+01 3.614453094778582454e-01 2.759105360933712392e-01
1.400000000000000000e+01 3.281619006302207708e-01 2.563126193625586136e-01
1.500000000000000000e+01 2.993052738020196557e-01 2.392934148332902244e-01
1.600000000000000000e+01 2.742241624509915709e-01 2.243674788624048233e-01
1.700000000000000000e+01 2.523389628040604293e-01 2.111290613455431842e-01
1.800000000000000000e+01 2.331452189246192575e-01 1.992494144609996132e-01
1.900000000000000000e+01 2.162131334771402180e-01 1.884708319391523168e-01
2.000000000000000000e+01 2.011839978222269565e-01 1.785947366484574028e-01
2.100000000000000000e+01 1.877619719016365707e-01 1.694705455697008423e-01
2.200000000000000000e+01 1.757055119087453932e-01 1.609861994428294085e-01
2.300000000000000000e+01 1.648182565113529563e-01 1.530586421223623372e-01
2.400000000000000000e+01 1.549412157910410315e-01 1.456254505153213308e-01
2.500000000000000000e+01 1.459455841686576605e-01 1.386400560981460861e-01
2.600000000000000000e+01 1.377252058591693640e-01 1.320669935084879398e-01
2.700000000000000000e+01 1.301941712154075503e-01 1.258780771334256365e-01
2.800000000000000000e+01 1.232805201289011165e-01 1.200511281910751488e-01
2.900000000000000000e+01 1.169245186029002070e-01 1.145672079707894947e-01
3.000000000000000000e+01 1.110752405074890703e-01 1.094102938659489155e-01
3.100000000000000000e+01 1.056894752837251872e-01 1.045660022313573551e-01
3.200000000000000000e+01 1.007297672258573584e-01 1.000208824074694108e-01
3.300000000000000000e+01 9.616316442406969145e-02 9.576260870588677865e-02
3.400000000000000000e+01 9.196033498665201478e-02 9.177948700796280390e-02
