4.437276363372802734e+00 -1.178469467163085938e+01
4.441977500915527344e+00 -1.177914428710937500e+01
4.439440727233886719e+00 -1.178159523010253906e+01
4.437356948852539062e+00 -1.178561878204345703e+01
3.191816329956054688e+00 -1.177776908874511719e+01
3.192666292190551758e+00 -1.178201007843017578e+01
3.320412635803222656e+00 -1.168554973602294922e+01
3.317011833190917969e+00 -1.169851112365722656e+01
1.985217928886413574e+00 -1.169233798980712891e+01
1.978393673896789551e+00 -1.171436691284179688e+01
1.988904356956481934e+00 -1.167500400543212891e+01
1.985409617424011230e+00 -1.169758129119873047e+01
4.768656790256500244e-01 -1.158123874664306641e+01
4.773369729518890381e-01 -1.158171844482421875e+01
4.795396029949188232e-01 -1.157917213439941406e+01
4.733319282531738281e-01 -1.158741950988769531e+01
-7.734019160270690918e-01 -1.157268619537353516e+01
-7.840399146080017090e-01 -1.158391475677490234e+01
-5.432413816452026367e-01 -1.184468364715576172e+01
-5.312813520431518555e-01 -1.184494400024414062e+01
-1.814942955970764160e+00 -1.184499835968017578e+01
-1.782577633857727051e+00 -1.184547805786132812e+01
-1.763141036033630371e+00 -1.184526062011718750e+01
-1.749603271484375000e+00 -1.184519004821777344e+01
-3.145376205444335938e+00 -1.184460067749023438e+01
-3.093997478485107422e+00 -1.184524059295654297e+01
-3.119159698486328125e+00 -1.184495067596435547e+01
-3.074498653411865234e+00 -1.184528160095214844e+01
-4.433812141418457031e+00 -1.184510326385498047e+01
-4.455718994140625000e+00 -1.184464263916015625e+01
-4.440182685852050781e+00 -1.184488391876220703e+01
-4.418962001800537109e+00 -1.184484004974365234e+01
-5.726367950439453125e+00 -1.184503746032714844e+01
-5.807577133178710938e+00 -1.184405422210693359e+01
-5.778332233428955078e+00 -1.184462070465087891e+01
-5.763675689697265625e+00 -1.184475994110107422e+01
-7.170724391937255859e+00 -1.184313869476318359e+01
-6.888866901397705078e+00 -1.184504890441894531e+01
-6.920303821563720703e+00 -1.184540557861328125e+01
-6.963619232177734375e+00 -1.184513282775878906e+01
-8.285632133483886719e+00 -1.184529876708984375e+01
-8.240950584411621094e+00 -1.184533691406250000e+01
-8.281840324401855469e+00 -1.184527587890625000e+01
-8.279621124267578125e+00 -1.184534645080566406e+01
-9.509884834289550781e+00 -1.184510517120361328e+01
-9.635087966918945312e+00 -1.184447193145751953e+01
-9.439720153808593750e+00 -1.184506797790527344e+01
-9.693139076232910156e+00 -1.184372234344482422e+01
-1.079932403564453125e+01 -1.184490013122558594e+01
-1.071226787567138672e+01 -1.184520435333251953e+01
-1.070281600952148438e+01 -1.184518146514892578e+01
-1.047624874114990234e+01 -1.184444046020507812e+01
-1.176308822631835938e+01 -1.184525775909423828e+01
-1.171802711486816406e+01 -1.184527587890625000e+01
-1.193059349060058594e+01 -1.184474372863769531e+01
-1.192064476013183594e+01 -1.184492969512939453e+01
-1.299119186401367188e+01 -1.184464359283447266e+01
-1.271769142150878906e+01 -1.184522819519042969e+01
-1.267975330352783203e+01 -1.184489631652832031e+01
-1.268479442596435547e+01 -1.184500312805175781e+01
-1.364963531494140625e+01 -1.184528541564941406e+01
-1.383558273315429688e+01 -1.184510612487792969e+01
-1.368115043640136719e+01 -1.184530830383300781e+01
-1.384557533264160156e+01 -1.184488010406494141e+01
-1.438365268707275391e+01 -1.184513473510742188e+01
-1.456570434570312500e+01 -1.184529972076416016e+01
-1.449334239959716797e+01 -1.184530544281005859e+01
-1.450414657592773438e+01 -1.184530162811279297e+01
-1.540148162841796875e+01 -1.184395408630371094e+01
-1.508764266967773438e+01 -1.184534358978271484e+01
-1.524752235412597656e+01 -1.184499359130859375e+01
-1.526467323303222656e+01 -1.184480667114257812e+01
-1.559827232360839844e+01 -1.184533882141113281e+01
-1.562238597869873047e+01 -1.184508514404296875e+01
-1.582814311981201172e+01 -1.184394645690917969e+01
-1.565491294860839844e+01 -1.184506607055664062e+01
-1.578129386901855469e+01 -1.184542179107666016e+01
-1.576255035400390625e+01 -1.184529876708984375e+01
-1.571966552734375000e+01 -1.184532833099365234e+01
-1.573745727539062500e+01 -1.184512710571289062e+01
-1.584152030944824219e+01 -1.184534740447998047e+01
-1.596854400634765625e+01 -1.184504890441894531e+01
-1.614960098266601562e+01 -1.184420108795166016e+01
-1.611942100524902344e+01 -1.184433460235595703e+01
-1.581879520416259766e+01 -1.184526920318603516e+01
-1.595718479156494141e+01 -1.184486103057861328e+01
-1.576078510284423828e+01 -1.184529018402099609e+01
-1.604728507995605469e+01 -1.184437751770019531e+01
-1.613069152832031250e+01 -1.160948371887207031e+01
-1.608846855163574219e+01 -1.160962581634521484e+01
-1.615943527221679688e+01 -1.160909461975097656e+01
-1.607629966735839844e+01 -1.161038780212402344e+01
-1.606526565551757812e+01 -1.160423946380615234e+01
-1.580975341796875000e+01 -1.161012363433837891e+01
-1.581155967712402344e+01 -1.160949325561523438e+01
-1.562790298461914062e+01 -1.161146545410156250e+01
-1.543872356414794922e+01 -1.160893630981445312e+01
-1.538516521453857422e+01 -1.160955238342285156e+01
-1.555168819427490234e+01 -1.160657215118408203e+01
-1.535524940490722656e+01 -1.161082553863525391e+01
-1.492514133453369141e+01 -1.160975074768066406e+01
-1.502252483367919922e+01 -1.160810947418212891e+01
-1.521819972991943359e+01 -1.160316371917724609e+01
-1.486531829833984375e+01 -1.161080741882324219e+01
-1.451194477081298828e+01 -1.160787868499755859e+01
-1.447936534881591797e+01 -1.160890197753906250e+01
-1.441270828247070312e+01 -1.160942268371582031e+01
-1.454027271270751953e+01 -1.160711193084716797e+01
-1.394970321655273438e+01 -1.160806369781494141e+01
-1.381740093231201172e+01 -1.161057853698730469e+01
-1.388990211486816406e+01 -1.160915279388427734e+01
-1.396419048309326172e+01 -1.160770606994628906e+01
-1.339287853240966797e+01 -1.160828018188476562e+01
-1.338146495819091797e+01 -1.160858631134033203e+01
-1.342588615417480469e+01 -1.160764312744140625e+01
-1.317534732818603516e+01 -1.161141586303710938e+01
-1.281620121002197266e+01 -1.160897445678710938e+01
-1.276945972442626953e+01 -1.161052703857421875e+01
-1.282573032379150391e+01 -1.160860824584960938e+01
-1.279346752166748047e+01 -1.160907745361328125e+01
-1.242925739288330078e+01 -1.160598468780517578e+01
-1.239538764953613281e+01 -1.160702896118164062e+01
-1.240673732757568359e+01 -1.160672473907470703e+01
-1.243791866302490234e+01 -1.160528564453125000e+01
-1.188676071166992188e+01 -1.160805797576904297e+01
-1.188574790954589844e+01 -1.160735225677490234e+01
-1.169972610473632812e+01 -1.161128616333007812e+01
-1.184460258483886719e+01 -1.160896682739257812e+01
-1.136479187011718750e+01 -1.160991573333740234e+01
-1.148568153381347656e+01 -1.160707187652587891e+01
-1.151095008850097656e+01 -1.160614585876464844e+01
-1.159650516510009766e+01 -1.160326099395751953e+01
-1.102785205841064453e+01 -1.160924816131591797e+01
-1.091886329650878906e+01 -1.161090087890625000e+01
-1.095888042449951172e+01 -1.160992908477783203e+01
-1.099965858459472656e+01 -1.160888195037841797e+01
-1.070665550231933594e+01 -1.160869693756103516e+01
-1.068098354339599609e+01 -1.160873222351074219e+01
-1.076149654388427734e+01 -1.160662460327148438e+01
-1.066507053375244141e+01 -1.160925579071044922e+01
-1.047077274322509766e+01 -1.160723400115966797e+01
-1.035038757324218750e+01 -1.161062908172607422e+01
-1.046175289154052734e+01 -1.160718441009521484e+01
-1.043261146545410156e+01 -1.160833930969238281e+01
-1.015017127990722656e+01 -1.160970020294189453e+01
-1.012465000152587891e+01 -1.161049842834472656e+01
-1.017516040802001953e+01 -1.160975837707519531e+01
-1.018146133422851562e+01 -1.160924148559570312e+01
-1.010138034820556641e+01 -1.160681152343750000e+01
-9.999003410339355469e+00 -1.160951137542724609e+01
-1.016013431549072266e+01 -1.160502052307128906e+01
-9.906441688537597656e+00 -1.161131191253662109e+01
-9.820722579956054688e+00 -1.161151123046875000e+01
-9.930605888366699219e+00 -1.160861778259277344e+01
-9.848886489868164062e+00 -1.161114501953125000e+01
-9.868653297424316406e+00 -1.161044406890869141e+01
-9.856314659118652344e+00 -1.160909748077392578e+01
-9.758881568908691406e+00 -1.161160373687744141e+01
-8.866436958312988281e+00 -1.162786483764648438e+01
-8.845067977905273438e+00 -1.165767860412597656e+01
-8.542789459228515625e+00 -1.166256904602050781e+01
-8.551773071289062500e+00 -1.164934349060058594e+01
-8.551694869995117188e+00 -1.165767860412597656e+01
-8.579150199890136719e+00 -1.163758945465087891e+01
-8.077136039733886719e+00 -1.164815139770507812e+01
-8.031358718872070312e+00 -1.163528919219970703e+01
-8.085904121398925781e+00 -1.163758945465087891e+01
-8.031531333923339844e+00 -1.163528919219970703e+01
-7.429580211639404297e+00 -1.166233444213867188e+01
-7.437387943267822266e+00 -1.164934349060058594e+01
-7.457223415374755859e+00 -1.163018417358398438e+01
-7.425703525543212891e+00 -1.164080715179443359e+01
-6.728065967559814453e+00 -1.164080715179443359e+01
-6.451104640960693359e+00 -1.150586128234863281e+01
-6.467619419097900391e+00 -1.154539012908935547e+01
-6.496253013610839844e+00 -1.152651786804199219e+01
-5.706114292144775391e+00 -1.150548648834228516e+01
-5.716912746429443359e+00 -1.155311775207519531e+01
-5.713722705841064453e+00 -1.154653930664062500e+01
-5.712154865264892578e+00 -1.151064682006835938e+01
-4.931103706359863281e+00 -1.151982688903808594e+01
-4.933323860168457031e+00 -1.153285503387451172e+01
-4.924247741699218750e+00 -1.151280021667480469e+01
-4.930991172790527344e+00 -1.155275249481201172e+01
-4.182115077972412109e+00 -1.151507091522216797e+01
-4.152800083160400391e+00 -1.155311775207519531e+01
-4.180293083190917969e+00 -1.150939846038818359e+01
-4.174445629119873047e+00 -1.153095531463623047e+01
-3.221069335937500000e+00 -1.121315097808837891e+01
-3.571090698242187500e+00 -1.166299247741699219e+01
-3.395365715026855469e+00 -1.156998825073242188e+01
-3.297271728515625000e+00 -1.148040390014648438e+01
-2.704418420791625977e+00 -1.152860164642333984e+01
-2.839677572250366211e+00 -1.165146446228027344e+01
-2.927121818065643311e-01 -8.373841285705566406e+00
-8.610775947570800781e+00 -9.119726181030273438e+00
-2.515026330947875977e+00 -1.176821804046630859e+01
-2.168262720108032227e+00 -1.181933498382568359e+01
-5.888974666595458984e+00 -9.929795265197753906e+00
-2.987691387534141541e-02 -8.703476905822753906e+00
-2.236291617155075073e-01 -1.032561302185058594e+01
-1.686585426330566406e+01 1.861310005187988281e+00
-1.491131305694580078e+00 -1.179594993591308594e+01
-6.777133941650390625e-01 -1.115602874755859375e+01
-1.019595935940742493e-01 -1.090149974822998047e+01
-7.996260523796081543e-01 -1.170862102508544922e+01
-1.110717487335205078e+01 -9.986457228660583496e-01
3.829642012715339661e-02 -1.062285423278808594e+01
-1.845128983259201050e-01 -1.156704616546630859e+01
-6.725437164306640625e+00 -3.347014904022216797e+00
6.924760937690734863e-01 -9.693013191223144531e+00
6.180047392845153809e-01 -1.001427745819091797e+01
-3.736080408096313477e+00 -5.267879962921142578e+00
3.121969401836395264e-01 -1.138008403778076172e+01
-1.202275395393371582e+00 -1.056240367889404297e+01
1.105863571166992188e+00 -8.381812095642089844e+00
-1.067521095275878906e+01 8.157072067260742188e+00
-5.831817984580993652e-01 -1.060453510284423828e+01
-1.337500452995300293e+00 -7.890262126922607422e+00
-8.275129199028015137e-01 -9.501102447509765625e+00
2.088747620582580566e-01 -1.131028366088867188e+01
-4.256541252136230469e+00 2.048442602157592773e+00
-1.548029518127441406e+01 2.813138008117675781e+01
7.774678468704223633e-01 -1.129255676269531250e+01
1.520147204399108887e+00 -1.089775085449218750e+01
-4.397420406341552734e+00 1.655503845214843750e+01
1.645113825798034668e+00 -1.044299888610839844e+01
1.093817114830017090e+00 -1.180066776275634766e+01
1.870934247970581055e+00 -1.160365676879882812e+01
2.269743204116821289e+00 -9.949044227600097656e+00
4.593139171600341797e+00 -4.768998622894287109e+00
2.364688396453857422e+00 -8.718404769897460938e+00
2.264714241027832031e+00 -1.098750114440917969e+01
4.112236022949218750e+00 -1.024797725677490234e+01
3.426497220993041992e+00 -1.086348247528076172e+01
2.336872577667236328e+00 -1.067151927947998047e+01
2.838923692703247070e+00 -8.306162834167480469e+00
7.592873573303222656e+00 -6.715677261352539062e+00
1.876659274101257324e+00 -6.379970550537109375e+00
1.034734058380126953e+01 8.657677769660949707e-01
2.792964696884155273e+00 -7.898987293243408203e+00
3.778432846069335938e+00 -1.127511692047119141e+01
3.342501163482666016e+00 -1.151306438446044922e+01
2.606796026229858398e+00 -7.500297069549560547e+00
1.481494069099426270e+00 -5.712600231170654297e+00
1.161870861053466797e+01 -2.291172742843627930e+00
1.705597281455993652e+00 -6.037585735321044922e+00
3.195045948028564453e+00 -1.160669898986816406e+01
2.362643003463745117e+00 -7.112786293029785156e+00
1.634929847717285156e+01 1.008539104461669922e+01
1.490088653564453125e+01 4.904478073120117188e+00
2.130712985992431641e+00 -6.738595962524414062e+00
