0.000000000000000000e+00 1.818778395652770996e+00
1.000000000000000000e+00 1.816741824150085449e+00
2.000000000000000000e+00 1.814726233482360840e+00
3.000000000000000000e+00 1.812731385231018066e+00
4.000000000000000000e+00 1.810756206512451172e+00
5.000000000000000000e+00 1.808799982070922852e+00
6.000000000000000000e+00 1.806861281394958496e+00
7.000000000000000000e+00 1.804937958717346191e+00
8.000000000000000000e+00 1.803028345108032227e+00
9.000000000000000000e+00 1.801129937171936035e+00
1.000000000000000000e+01 1.799240112304687500e+00
1.100000000000000000e+01 1.797357439994812012e+00
1.200000000000000000e+01 1.795478940010070801e+00
1.300000000000000000e+01 1.793602347373962402e+00
1.400000000000000000e+01 1.791724801063537598e+00
1.500000000000000000e+01 1.789843201637268066e+00
1.600000000000000000e+01 1.787954330444335938e+00
1.700000000000000000e+01 1.786054849624633789e+00
1.800000000000000000e+01 1.784140586853027344e+00
1.900000000000000000e+01 1.782207727432250977e+00
2.000000000000000000e+01 1.780252337455749512e+00
2.100000000000000000e+01 1.778269886970520020e+00
2.200000000000000000e+01 1.776256561279296875e+00
2.300000000000000000e+01 1.774207353591918945e+00
2.400000000000000000e+01 1.772118449211120605e+00
2.500000000000000000e+01 1.769985318183898926e+00
2.600000000000000000e+01 1.767803668975830078e+00
2.700000000000000000e+01 1.765569210052490234e+00
2.800000000000000000e+01 1.763277888298034668e+00
2.900000000000000000e+01 1.760925650596618652e+00
